n_notes,total_duration,note_density,n_instruments,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,dur_mean,dur_std,vel_mean,vel_std,tempo,polyphony_mean,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,filename,composer
10490,538.125,19.493612078977932,7,62.48570066730219,12.864040654252117,24,86,62,0.22858327375279017,0.24941627931645224,93.34299332697807,5.954193674030747,192.1258191349932,3.5112829084830754,0.10953288846520495,0.03193517635843661,0.14928503336510962,0.038512869399428024,0.09494756911344138,0.10934223069590086,0.02688274547187798,0.144232602478551,0.012869399428026692,0.15166825548141086,0.09656816015252621,0.034223069590085795,Bwv1052 Harpsichord Concerto n1 3mov.mid,bach
3171,982.8655664499959,3.2262804886463865,5,74.18101545253863,12.072132843879155,35,96,61,0.5126265883540908,0.6768378088934814,100.0,0.0,187.3182013551207,3.64376130198915,0.1097445600756859,0.027751497950173447,0.15894039735099338,0.008199306212551246,0.11289813938820562,0.02554399243140965,0.09523809523809523,0.1576789656259855,0.01261431725007884,0.1403342794071271,0.017975402081362345,0.13308104698833176,Bwv0572 Fantasia.mid,bach
16147,885.1508510083333,18.24208831930274,19,62.50560475630148,11.43378957789464,24,86,62,0.3633224453634336,0.48779002055217574,105.42986313247043,13.177483982238666,162.5940874537539,4.756843431451151,0.15247414380380256,0.0088561342664272,0.12881649842075926,0.12262339753514585,0.01597820028488264,0.13401870316467454,0.01579240725831424,0.15916269276026507,0.0753700377779154,0.05134080634173531,0.10782188641852976,0.027745091967548152,Bwv1060 Two Harpsichords Concerto n1.mid,bach
745,108.0,6.898148148148148,4,60.06845637583893,6.819780618490491,36,74,38,0.5020134228187919,0.4772466893592785,96.0,0.0,222.85714285714306,3.3268518518518517,0.1395973154362416,0.005369127516778523,0.15570469798657718,0.005369127516778523,0.16778523489932887,0.11543624161073826,0.02953020134228188,0.14630872483221477,0.008053691275167786,0.11677852348993288,0.01476510067114094,0.0953020134228188,076903b_.mid,bach
3456,559.4458800000001,6.177541248493955,3,66.0245949074074,8.68495848503756,38,84,46,0.41610779513888896,1.099109096342742,92.13020833333333,1.1336353572749436,194.97740735424313,2.570584020064493,0.12065972222222222,0.01880787037037037,0.11631944444444445,0.01880787037037037,0.16724537037037038,0.03587962962962963,0.059027777777777776,0.10590277777777778,0.03935185185185185,0.16927083333333334,0.006944444444444444,0.1417824074074074,Bwv0561 Fantasie and Fuga.mid,bach
876,155.76198901666677,5.623965163325352,4,60.10159817351598,9.060927568673392,38,81,43,0.5956958298325727,0.47482574296530605,70.0,0.0,155.82743813204377,3.321106821106821,0.0228310502283105,0.09360730593607305,0.1632420091324201,0.0045662100456621,0.1506849315068493,0.007990867579908675,0.1267123287671233,0.09246575342465753,0.033105022831050226,0.15296803652968036,0.0091324200913242,0.14269406392694065,Wtcii05b.mid,bach
616,90.49669558333325,6.80687837306458,2,62.7224025974026,10.856766012653111,36,82,46,0.2502842387445886,0.16438965526738386,64.35064935064935,3.5355935366308464,278.3449309311779,1.9567979669631512,0.11363636363636363,0.01948051948051948,0.16071428571428573,0.0698051948051948,0.06818181818181818,0.10876623376623376,0.02922077922077922,0.15584415584415584,0.017857142857142856,0.1331168831168831,0.09577922077922078,0.027597402597402596,Bwv782 Invention n11.mid,bach
592,78.0,7.589743589743589,2,61.2804054054054,10.631214613578768,36,82,46,0.23817567567567569,0.1816879830701828,64.0,0.0,240.0,1.8153846153846154,0.1554054054054054,0.0,0.14358108108108109,0.13175675675675674,0.010135135135135136,0.14695945945945946,0.005067567567567568,0.125,0.033783783783783786,0.09121621621621621,0.15202702702702703,0.005067567567567568,invent14.mid,bach
471,61.395312,7.671595512048217,2,65.7791932059448,9.377100454681807,36,84,48,0.2587886661358811,0.31759551542595926,63.89808917197452,0.8971626426323062,172.0001032000618,1.9803921568627452,0.14225053078556263,0.008492569002123142,0.15074309978768577,0.0,0.1464968152866242,0.09978768577494693,0.03184713375796178,0.14012738853503184,0.014861995753715499,0.1337579617834395,0.016985138004246284,0.11464968152866242,invent1.mid,bach
249,42.5,5.858823529411764,4,60.71887550200803,8.071547849036104,41,76,35,0.6827309236947792,0.4132809898772576,96.0,0.0,120.0,3.929411764705882,0.12449799196787148,0.0321285140562249,0.13253012048192772,0.008032128514056224,0.1646586345381526,0.08032128514056225,0.024096385542168676,0.07630522088353414,0.04417670682730924,0.20080321285140562,0.01606425702811245,0.0963855421686747,024515B_.mid,bach
412,48.57138,8.482361423537894,5,59.38106796116505,8.372280362667595,38,79,41,0.5703877791262135,0.23317156687405885,96.0,0.0,162.7501627501628,4.140086206896552,0.08980582524271845,0.024271844660194174,0.16019417475728157,0.019417475728155338,0.12378640776699029,0.0,0.11165048543689321,0.16019417475728157,0.012135922330097087,0.1529126213592233,0.0048543689320388345,0.1407766990291262,024812b2.mid,bach
1210,152.24825820000004,7.947545767062179,1,63.20909090909091,8.757999884875032,39,83,44,0.2875920570247934,0.18543276632173958,64.0,0.0,254.8034478370574,2.405160390516039,0.05371900826446281,0.13305785123966943,0.01652892561983471,0.13553719008264462,0.04214876033057851,0.10578512396694215,0.12231404958677686,0.01818181818181818,0.11570247933884298,0.02066115702479339,0.12479338842975207,0.1115702479338843,Wtcii13b.mid,bach
877,81.44862875000003,10.767523204004828,3,64.02736602052451,10.502719592173326,36,84,48,0.2292597575921703,0.27113029346598744,62.46066134549601,4.159846723398116,268.81847638476756,2.460687960687961,0.16989737742303307,0.0034207525655644243,0.14709236031927023,0.1345496009122007,0.012542759407069556,0.11972633979475485,0.01710376282782212,0.1402508551881414,0.06043329532497149,0.04561003420752566,0.12314709236031927,0.026225769669327253,Bwv0788 Sinfonia n2.mid,bach
223,35.0,6.371428571428571,4,58.37219730941704,8.66105856870716,36,76,40,0.6278026905829597,0.4483275701673197,96.0,0.0,192.0,3.9828571428571427,0.2242152466367713,0.0,0.09865470852017937,0.0,0.16591928251121077,0.06726457399103139,0.004484304932735426,0.15695067264573992,0.026905829596412557,0.12556053811659193,0.0,0.13004484304932734,036500b_.mid,bach
563,75.15462047499999,7.491222714474097,2,61.15808170515098,12.155076326867485,36,84,48,0.18883998198638238,0.12244906478840979,127.0,0.0,179.70848865004677,1.53768115942029,0.15808170515097691,0.007104795737122558,0.12255772646536411,0.021314387211367674,0.17584369449378331,0.0586145648312611,0.04440497335701599,0.0941385435168739,0.046181172291296625,0.13854351687388988,0.0053285968028419185,0.12788632326820604,Bwv784 Invention n13 .mid,bach
187,28.695612,6.516675790012773,4,62.79144385026738,7.226979424706839,43,76,33,0.5719592085561498,0.4069079142117971,96.0,0.0,173.3848581234168,3.8239700374531833,0.11229946524064172,0.016042780748663103,0.2192513368983957,0.0,0.0962566844919786,0.0106951871657754,0.09090909090909091,0.15508021390374332,0.0106951871657754,0.1497326203208556,0.0,0.13903743315508021,037500b_.mid,bach
2731,595.433949,4.5865708607756925,6,61.813255217868914,9.951783431526325,28,83,55,0.7176000928124142,1.2886475207567463,96.0,0.0,169.55419707638677,3.2571380584481022,0.005858659831563529,0.14683266202856096,0.10948370560234347,0.022702306847308677,0.15928231417063346,0.007323324789454412,0.12046869278652508,0.014646649578908825,0.11204686927865251,0.16807030391797875,0.005126327352618088,0.12815818381545221,065600b_.mid,bach
763,111.666622,6.8328385540309435,3,60.677588466579294,8.084148426609822,38,76,38,0.338302616972477,0.28966704110600394,96.0,0.0,281.8842826378829,2.264336917562724,0.06815203145478375,0.028833551769331587,0.08125819134993446,0.0327653997378768,0.14416775884665792,0.0,0.1598951507208388,0.1913499344692005,0.002621231979030144,0.14416775884665792,0.010484927916120577,0.1363040629095675,064600b_.mid,bach
233,39.23076400000001,5.939216478170039,4,63.587982832618025,7.806799708081968,43,79,36,0.643776738197425,0.3669204519402837,96.0,0.0,151.2727474424271,3.9386666666666668,0.1759656652360515,0.0,0.11587982832618025,0.13733905579399142,0.004291845493562232,0.12446351931330472,0.012875536480686695,0.18454935622317598,0.055793991416309016,0.03862660944206009,0.12017167381974249,0.030042918454935622,007305b_.mid,bach
1802,211.37077650000006,8.525303402100146,4,62.84517203107658,9.332666811232093,36,84,48,0.34261712819089907,0.34594499172372245,78.61487236403995,7.879176443772517,150.07428677195216,2.8969610636277303,0.10654827968923418,0.031631520532741396,0.1437291897891232,0.013318534961154272,0.11875693673695893,0.1193118756936737,0.022197558268590455,0.12430632630410655,0.020532741398446172,0.15926748057713652,0.09378468368479467,0.04661487236403995,Double Fugue n1.mid,bach
270,37.5,7.2,4,61.870370370370374,7.903694158069837,40,76,36,0.5555555555555556,0.25562725443480505,96.0,0.0,182.15384615384616,3.9146666666666667,0.08888888888888889,0.003703703703703704,0.14814814814814814,0.025925925925925925,0.17037037037037037,0.0,0.10740740740740741,0.16666666666666666,0.014814814814814815,0.1111111111111111,0.0,0.16296296296296298,038100b_.mid,bach
529,55.465406541666674,9.537476293491244,2,60.88468809073724,12.148262260192201,37,84,47,0.18683113925645878,0.25772856003736283,127.0,0.0,199.33487750390617,1.7536496350364963,0.001890359168241966,0.11909262759924386,0.1342155009451796,0.00945179584120983,0.12287334593572778,0.022684310018903593,0.15689981096408318,0.08128544423440454,0.052930056710775046,0.12098298676748583,0.03213610586011342,0.14555765595463138,Bwv786 Invention n15.mid,bach
252,38.076918000000006,6.6181827006061775,4,62.48015873015873,7.682928094274269,43,76,33,0.6043955238095239,0.30282149375907824,96.0,0.0,166.40002218666962,3.955263157894737,0.12301587301587301,0.011904761904761904,0.1984126984126984,0.0,0.11904761904761904,0.023809523809523808,0.09523809523809523,0.1865079365079365,0.015873015873015872,0.12698412698412698,0.0,0.0992063492063492,039100b_.mid,bach
282,39.13038,7.206676756014125,4,60.44326241134752,7.755938516032319,44,74,30,0.5272888085106383,0.2457286921608067,96.0,0.0,178.42449221853147,3.943548387096774,0.11702127659574468,0.01773049645390071,0.12056737588652482,0.010638297872340425,0.2127659574468085,0.06028368794326241,0.03546099290780142,0.03900709219858156,0.04964539007092199,0.19858156028368795,0.0,0.13829787234042554,033800b_.mid,bach
3203,222.7449128958333,14.379677445194377,4,68.7739619107087,11.104818737627014,35,88,53,0.14816249873816226,0.15134741214077213,99.96909147674056,1.7489964167701726,205.5730312625534,2.2358078602620086,0.01810802372775523,0.1326881049016547,0.09428660630658757,0.020605682172962846,0.11614111770215423,0.007492975335622854,0.1685919450515142,0.07617858257883234,0.03808929128941617,0.09491102091788949,0.0555729004058695,0.17733374960974088,Bwv1014 Harpsicord and Violin Sonata 4mov.mid,bach
473,37.5,12.613333333333333,7,60.706131078224104,9.214171480246343,38,76,38,0.50607822410148,0.22536576204783212,96.0,0.0,185.3793103448276,4.557422969187675,0.10570824524312897,0.012684989429175475,0.2219873150105708,0.0,0.09302325581395349,0.0021141649048625794,0.05919661733615222,0.21775898520084566,0.0,0.13953488372093023,0.0,0.14799154334038056,025000b_.mid,bach
2129,291.81810399999995,7.295640574787644,4,59.64443400657586,7.623165497633572,36,76,40,0.5431485805542507,0.28963510670220366,96.0,0.0,163.42861500953558,3.9502074688796682,0.13433536871770785,0.021136683889149837,0.16721465476749647,0.0004697040864255519,0.13762329732268672,0.09534992954438704,0.050728041333959605,0.15171441991545326,0.004227336777829967,0.14607797087834665,0.017848755284170972,0.0732738374823861,032800b_.mid,bach
278,50.25,5.532338308457711,4,61.13309352517986,8.77169982205453,38,78,40,0.6906474820143885,0.4515239321925036,96.0,0.0,140.0,3.95625,0.01079136690647482,0.08273381294964029,0.20503597122302158,0.007194244604316547,0.1223021582733813,0.01079136690647482,0.1474820143884892,0.07913669064748201,0.03597122302158273,0.17625899280575538,0.007194244604316547,0.11510791366906475,041500b_.mid,bach
2852,574.5830600000002,4.963599170501126,4,62.29558204768583,9.168666998805948,36,84,48,0.6615949044530155,0.5334334039974956,74.81626928471248,6.093351776435098,182.94327984383935,3.254272758981514,0.0985273492286115,0.03120617110799439,0.16479663394109398,0.03506311360448808,0.105890603085554,0.10308555399719495,0.029803646563814866,0.13744740532959326,0.016830294530154277,0.15603085553997195,0.07748948106591866,0.0438288920056101,Unfinished Fugue.mid,bach
297,41.875,7.092537313432836,5,59.98316498316498,8.081011501367788,40,78,38,0.6207912457912458,0.297651290972574,96.0,0.0,132.0,4.021621621621621,0.0,0.08754208754208755,0.003367003367003367,0.09427609427609428,0.21212121212121213,0.0,0.14814814814814814,0.0,0.10774410774410774,0.12121212121212122,0.020202020202020204,0.2053872053872054,004507b_.mid,bach
181,27.5,6.581818181818182,4,60.39779005524862,8.282097819237281,38,76,38,0.5939226519337016,0.2784544388982487,96.0,0.0,151.3846153846154,3.895910780669145,0.08839779005524862,0.04419889502762431,0.18232044198895028,0.0,0.15469613259668508,0.11602209944751381,0.016574585635359115,0.08839779005524862,0.011049723756906077,0.19889502762430938,0.06077348066298342,0.03867403314917127,040500b_.mid,bach
531,79.09823316666667,6.713171441909935,6,57.84180790960452,9.334212212898185,36,75,39,0.7917948366133083,0.869221423797444,101.68361581920904,15.776979550102256,176.37218393335533,4.478709677419355,0.1431261770244821,0.0018832391713747645,0.14124293785310735,0.07344632768361582,0.030131826741996232,0.09227871939736347,0.04896421845574388,0.17702448210922786,0.02071563088512241,0.11299435028248588,0.12994350282485875,0.02824858757062147,bsgjg_l.mid,bach
527,62.857168,8.384087555455887,2,62.08349146110057,11.117308451351377,37,84,47,0.23069720983554712,0.18643843064489923,64.0,0.0,168.89832816259386,1.928343949044586,0.0018975332068311196,0.11954459203036052,0.1347248576850095,0.009487666034155597,0.12903225806451613,0.020872865275142316,0.16129032258064516,0.08349146110056926,0.04933586337760911,0.12144212523719165,0.026565464895635674,0.14231499051233396,invent15.mid,bach
1452,273.0524400000001,5.317659860501519,3,62.83471074380165,9.021566240028275,40,83,43,0.5296381887052343,0.4323964396332576,93.50137741046832,3.5720638258601487,168.33546236243092,2.8671698113207547,0.05440771349862259,0.047520661157024795,0.05303030303030303,0.06680440771349862,0.17837465564738292,0.007575757575757576,0.12603305785123967,0.1012396694214876,0.025482093663911846,0.10537190082644628,0.0337465564738292,0.20041322314049587,Bwv0533 Prelude and Fugue.mid,bach
851,59.99998399999999,14.183337115556567,8,69.33607520564043,11.063638290999128,38,89,51,0.583471161574618,0.5834833664188671,96.0,0.0,169.48152667655535,5.2072538860103625,0.13396004700352526,0.010575793184488837,0.16568742655699178,0.07285546415981199,0.03407755581668625,0.09753231492361927,0.04465334900117509,0.16568742655699178,0.01410105757931845,0.11750881316098707,0.12690951821386603,0.01645123384253819,004606b_.mid,bach
614,67.5,9.096296296296297,3,64.19055374592834,9.539281483650122,36,84,48,0.3028298045602606,0.2758461278711835,95.0,0.0,192.0,2.7333333333333334,0.1563517915309446,0.008143322475570033,0.1498371335504886,0.0,0.15146579804560262,0.10260586319218241,0.02280130293159609,0.1465798045602606,0.008143322475570033,0.1254071661237785,0.011400651465798045,0.11726384364820847,070100b_.mid,bach
1095,95.85000000000001,11.424100156494521,2,66.26849315068493,13.331839973917168,36,84,48,0.20653253424657833,0.2629023191217047,110.01552511415525,0.5135035651967141,158.32635983263597,2.4882154882154883,0.07853881278538813,0.038356164383561646,0.1552511415525114,0.010958904109589041,0.11963470319634703,0.1141552511415525,0.012785388127853882,0.14885844748858448,0.0018264840182648401,0.18082191780821918,0.1187214611872146,0.02009132420091324,Bwv0811 English Suite n6 6mov.mid,bach
876,56.52359942499999,15.49795145587546,4,64.31050228310502,13.26320929308883,37,86,49,0.19526526826484022,0.12738740996311554,91.59817351598174,9.871466021458748,190.0002850004276,1.6259398496240602,0.0045662100456621,0.1050228310502283,0.2374429223744292,0.0,0.1141552511415525,0.0,0.1187214611872146,0.0958904109589041,0.0182648401826484,0.2054794520547945,0.0045662100456621,0.0958904109589041,11 Marche.mid,bach
253,45.333287999999996,5.580887933829111,4,63.69960474308301,7.8888448686457595,43,79,36,0.6851113043478261,0.4318889717033951,96.0,0.0,131.53859307705463,3.838709677419355,0.1541501976284585,0.015810276679841896,0.1541501976284585,0.003952569169960474,0.09486166007905138,0.15810276679841898,0.011857707509881422,0.13438735177865613,0.0,0.18181818181818182,0.07905138339920949,0.011857707509881422,024454b_.mid,bach
5751,266.2499645,21.600002880000385,7,64.8754999130586,13.49450616871797,24,88,64,0.19264414656509016,0.10963880119033499,98.25908537645627,3.869411604363824,203.73963373595947,3.9090183559457303,0.08120326899669622,0.05407755173013389,0.17475221700573812,0.018431577117023125,0.1267605633802817,0.09615719005390366,0.025908537645626846,0.11702312641279777,0.02608242044861763,0.17440445139975658,0.06398887150060859,0.04121022430881586,Bwv1043 Two Violins Concerto n3 3mov.mid,bach
574,59.072951633333325,9.71679904472738,3,63.900696864111495,11.090641731169297,37,84,47,0.2877071664053426,0.3786418208008717,63.86062717770035,1.59531662898555,175.83141392611253,2.776271186440678,0.13414634146341464,0.012195121951219513,0.13066202090592335,0.0017421602787456446,0.13937282229965156,0.12717770034843207,0.03484320557491289,0.1480836236933798,0.0,0.13588850174216027,0.029616724738675958,0.10627177700348432,Bwv0787 Sinfonia n1.mid,bach
1179,115.14,10.23970818134445,2,65.4139100932994,11.000655847302797,33,83,50,0.14942430025445239,0.08883218067939057,93.1323155216285,1.6431828427307096,200.63492063492035,1.8274173806609546,0.0,0.1636980491942324,0.1085665818490246,0.021204410517387615,0.15691263782866835,0.0,0.09499575911789652,0.016963528413910092,0.090754877014419,0.17217981340118746,0.005089058524173028,0.16963528413910092,Bwv0806 English Suite n1 08mov .mid,bach
2152,76.73826892500001,28.043374318272058,20,68.28345724907064,8.988558688907496,42,86,44,0.15380597828763942,0.09726870720249585,82.02230483271376,13.292794561445758,213.74243811908966,3.231818181818182,0.013011152416356878,0.09014869888475836,0.2016728624535316,0.013011152416356878,0.13475836431226765,0.0,0.15055762081784388,0.0687732342007435,0.02973977695167286,0.17843866171003717,0.012081784386617101,0.10780669144981413,Bwv1068 Orchestral suite n3 Bourree.mid,bach
5930,682.36757,8.690330931172477,3,67.22664418212479,9.799881182980931,36,84,48,0.32539970320404715,0.42204013913712846,92.8043844856661,4.1850751845979275,164.09399629145423,2.815595363540569,0.13676222596964588,0.014839797639123103,0.13895446880269816,0.006745362563237774,0.18111298482293423,0.08836424957841484,0.017200674536256323,0.07993254637436763,0.025295109612141653,0.18229342327150083,0.02748735244519393,0.10101180438448566,Bwv0593 Vivaldi Concerto Arrangement RV522.mid,bach
1876,223.55729879999996,8.391584663394584,3,62.86460554371002,9.511400683814745,37,83,46,0.344590527300995,0.20614194194986465,64.00213219616205,0.06526749622607235,203.72040655940705,2.8969724356077724,0.01279317697228145,0.10980810234541578,0.013859275053304905,0.13752665245202558,0.1396588486140725,0.015991471215351813,0.11087420042643924,0.021321961620469083,0.13859275053304904,0.07782515991471216,0.060767590618336885,0.16098081023454158,Piano version of Bachs two part inventions No.6.mid,bach
2161,222.4836231749998,9.713074468857485,9,66.42804257288293,15.74241788248271,24,89,65,0.7541081314553439,0.6240296413343914,102.23646459972235,14.633675365131623,133.67088607594974,4.254528564793311,0.08422026839426192,0.031929662193428965,0.09254974548819991,0.036094400740397964,0.16381304951411382,0.022211938917167977,0.11800092549745488,0.0994909763998149,0.03054141601110597,0.14437760296159186,0.01156871818602499,0.16520129569643682,Bwv1049 Brandenburg Concert n4 2mov.mid,bach
164,23.478228,6.985194964458135,4,61.94512195121951,8.152698976098895,43,77,34,0.5249197317073171,0.20690124065591553,96.0,0.0,158.9093133821297,3.9395348837209303,0.14634146341463414,0.0,0.18292682926829268,0.07317073170731707,0.0,0.07926829268292683,0.04878048780487805,0.18292682926829268,0.0,0.12195121951219512,0.1524390243902439,0.012195121951219513,Bwv006.6.mid,bach
243,32.5,7.476923076923077,4,62.15637860082305,7.910522661523201,45,76,31,0.49382716049382713,0.23735475949493864,96.0,0.0,185.3793103448276,3.9401993355481726,0.0,0.1522633744855967,0.102880658436214,0.012345679012345678,0.205761316872428,0.00411522633744856,0.09465020576131687,0.0,0.102880658436214,0.1728395061728395,0.0,0.1522633744855967,039400b_.mid,bach
197,32.5,6.061538461538461,4,62.53299492385787,8.37358535154256,43,79,36,0.6345177664974619,0.3757509262365168,96.0,0.0,137.14285714285714,3.9424920127795526,0.17766497461928935,0.0,0.1116751269035533,0.16243654822335024,0.0,0.16243654822335024,0.0,0.17766497461928935,0.04568527918781726,0.01015228426395939,0.1116751269035533,0.04060913705583756,038400b_.mid,bach
3718,346.6875,10.724355507481521,11,62.19499731038193,12.484133307544909,24,84,60,0.6726293538192577,0.4501901799564271,100.0,0.0,123.07692307692308,4.612701252236136,0.12641204948897256,0.006724045185583647,0.09601936525013448,0.03012372243141474,0.17132867132867133,0.0492200107584723,0.055944055944055944,0.09682625067240452,0.04384077461000538,0.16083916083916083,0.01237224314147391,0.15034965034965034,Bwv1064 Three Harpsichords Concerto n2 2mov.mid,bach
725,85.08139603333333,8.521251810630355,3,63.71310344827586,11.172523285968365,38,84,46,0.3172113456551724,0.3001958877346206,64.0,0.0,187.97864327395143,2.704705882352941,0.05517241379310345,0.08827586206896551,0.1103448275862069,0.02620689655172414,0.16275862068965516,0.005517241379310344,0.15172413793103448,0.10758620689655173,0.020689655172413793,0.11724137931034483,0.016551724137931035,0.13793103448275862,Bwv0793 Sinfonia n7.mid,bach
807,94.29807319166665,8.55796913643954,3,61.861214374225526,10.157035640316192,37,82,45,0.29196081467368845,0.26808015525280404,70.0,0.0,234.9910798401485,2.478768577494692,0.07311028500619579,0.05204460966542751,0.1524163568773234,0.013630731102850062,0.1325898389095415,0.13382899628252787,0.01858736059479554,0.13630731102850063,0.011152416356877323,0.1536555142503098,0.08426270136307311,0.03841387856257745,Wtcii06b.mid,bach
139,22.5,6.177777777777778,4,61.7410071942446,8.172896186731172,43,77,34,0.5935251798561151,0.20969827007843558,96.0,0.0,128.0,3.9516908212560384,0.2158273381294964,0.0,0.17266187050359713,0.0,0.08633093525179857,0.05755395683453238,0.03597122302158273,0.2302158273381295,0.007194244604316547,0.07194244604316546,0.007194244604316547,0.11510791366906475,025500b_.mid,bach
3734,294.544492,12.67720192167097,5,61.339314408141405,9.95161148468809,38,83,45,0.4271346798250314,0.44142191607151676,63.4196572040707,3.330701400016855,260.03243022239377,3.960905349794239,0.026513122656668452,0.09882163899303696,0.13363685056239957,0.02088912694161757,0.15640064274236742,0.003749330476700589,0.13336904124263524,0.09507230851633637,0.040707016604177824,0.1494376004284949,0.013122656668452063,0.128280664167113,02. Christe Eleison .mid,bach
283,48.461532000000005,5.839683318306982,4,60.65017667844523,8.007145106734619,41,79,38,0.6849686501766785,0.44510156181360155,96.0,0.0,142.3158084491253,3.9173553719008263,0.16607773851590105,0.01060070671378092,0.12014134275618374,0.014134275618374558,0.08480565371024736,0.22968197879858657,0.0,0.13074204946996468,0.0,0.12014134275618374,0.12014134275618374,0.0035335689045936395,024842bs.mid,bach
179,33.75,5.303703703703704,4,60.1731843575419,8.805036422194965,39,77,38,0.7541899441340782,0.394599418843203,96.0,0.0,124.8,3.908011869436202,0.11731843575418995,0.00558659217877095,0.11173184357541899,0.18435754189944134,0.0,0.1452513966480447,0.0,0.1564245810055866,0.0670391061452514,0.01675977653631285,0.17318435754189945,0.0223463687150838,040000b_.mid,bach
2610,144.31023900000002,18.086034768468505,8,69.68467432950192,9.052327381629926,37,86,49,0.38386812911877405,0.4413116306591384,96.0,0.0,222.94650495751767,4.915453915453916,0.026053639846743294,0.1049808429118774,0.14329501915708812,0.014942528735632184,0.1475095785440613,0.0026819923371647508,0.1685823754789272,0.09923371647509578,0.014559386973180077,0.0839080459770115,0.0421455938697318,0.15210727969348659,013807b_.mid,bach
228,35.0,6.514285714285714,4,61.65350877192982,8.300186848716555,38,75,37,0.6140350877192983,0.34644286283864245,96.0,0.0,180.7058823529412,3.9085714285714284,0.14473684210526316,0.0,0.17105263157894737,0.07894736842105263,0.0,0.13596491228070176,0.03508771929824561,0.16228070175438597,0.013157894736842105,0.08771929824561403,0.14912280701754385,0.021929824561403508,041000b_.mid,bach
418,99.64416787500001,4.194926897521648,2,66.03349282296651,10.035526737102384,43,82,39,0.497687797288676,0.45929653231539225,100.0,0.0,178.82352941176472,2.057531380753138,0.12440191387559808,0.0,0.19617224880382775,0.07655502392344497,0.023923444976076555,0.09090909090909091,0.023923444976076555,0.16267942583732056,0.0,0.13875598086124402,0.14832535885167464,0.014354066985645933,03 Menuet.mid,bach
4098,224.22103489999998,18.276608177407,15,62.766471449487554,8.866031727264614,37,81,44,0.7345019715226939,0.4821915811800244,61.68374816983894,7.339766095176082,125.41189011777251,3.6094890510948905,0.026842362127867253,0.17398731088335773,0.07003416300634456,0.053440702781844804,0.08077110785749146,0.03635919960956564,0.15592972181551976,0.02000976085895559,0.12371888726207907,0.10053684724255735,0.03489507076622743,0.12347486578818936,03. Kyrie Eleison .mid,bach
253,63.27272200000001,3.9985635516044336,4,60.43478260869565,8.294999187100975,38,75,37,0.9020480743083007,0.6545304674295173,80.0592885375494,7.5244294288005005,110.00000916666737,3.718494271685761,0.13438735177865613,0.003952569169960474,0.16205533596837945,0.08695652173913043,0.023715415019762844,0.13438735177865613,0.03557312252964427,0.16205533596837945,0.011857707509881422,0.09486166007905138,0.12648221343873517,0.023715415019762844,bsgjg_a.mid,bach
1462,170.9753243625,8.550941520077387,1,63.12311901504788,9.020338721732243,39,83,44,0.2826289742533061,0.31979122550041705,64.0,0.0,193.0846724559887,2.4725536992840094,0.0677154582763338,0.05471956224350205,0.09233926128590972,0.05950752393980848,0.1511627906976744,0.009575923392612859,0.13337893296853626,0.12859097127222982,0.021203830369357045,0.11969904240766074,0.02667578659370725,0.1354309165526676,Wtcii10b.mid,bach
4676,747.7276570833334,6.253613806716348,3,63.51197604790419,9.883694149394556,36,84,48,0.48655803047921975,0.4774948943461943,93.26817792985457,3.327687490852398,265.00228743332906,3.0493927125506075,0.019888793840889648,0.12467921300256629,0.10650128314798973,0.02801539777587682,0.12082976903336184,0.027159965782720275,0.15697177074422583,0.06971770744225834,0.06223267750213858,0.10692899914456801,0.034003421727972626,0.143071000855432,Bwv0544 Prelude and Fugue.mid,bach
2400,91.89433949583335,26.116951415803147,11,66.90583333333333,9.540543274479825,42,86,44,0.2828531355052083,0.16604391168947114,76.0,0.0,166.23160476857203,4.263858093126386,0.013333333333333334,0.09083333333333334,0.19916666666666666,0.010833333333333334,0.13166666666666665,0.0,0.15083333333333335,0.07333333333333333,0.0325,0.175,0.013333333333333334,0.10916666666666666,Bwv1068 Orchestral Suite n3 4mov.mid,bach
2113,185.57806761666666,11.38604376657618,10,64.61571225745385,10.459485272206933,36,88,52,0.9273850558053321,1.0109771613294107,47.61571225745386,15.112795003327928,194.14581581099452,7.148552703440743,0.03360151443445338,0.14245149077141506,0.09086606720302887,0.029342167534311406,0.08140085186938002,0.05111216280170374,0.1722669190724089,0.055844770468528156,0.08424041646947468,0.0743019403691434,0.03360151443445338,0.150970184571699,08. Chor Qui Tollis .mid,bach
415,55.0,7.545454545454546,4,60.267469879518075,7.738078408359018,40,76,36,0.5,0.29966095299018847,96.0,0.0,184.68571428571423,3.9365384615384613,0.11325301204819277,0.01927710843373494,0.14457831325301204,0.004819277108433735,0.19036144578313252,0.08674698795180723,0.01927710843373494,0.09156626506024096,0.043373493975903614,0.1614457831325301,0.00963855421686747,0.11566265060240964,031200b_.mid,bach
313,46.363623999999994,6.750982192418782,4,60.853035143769965,7.689925282588906,38,74,36,0.5663663897763578,0.2280808547888846,96.0,0.0,165.64710299609035,3.9142212189616252,0.0,0.10543130990415335,0.20447284345047922,0.009584664536741214,0.16293929712460065,0.0,0.1501597444089457,0.07348242811501597,0.025559105431309903,0.134185303514377,0.006389776357827476,0.12779552715654952,030200b_.mid,bach
